Bigram,word count,file count
want my,2,2
my future,1,1
future son,1,1
son seeing,1,1
seeing fags,1,1
fags walking,1,1
walking down,1,1
down the,2,2
the street,3,3
street holding,1,1
holding hands,1,1
hands an,1,1
rt aight,1,1
aight game,1,1
game over,1,1
over dykes,1,1
dykes had,1,1
to ruin,1,1
ruin it,1,1
get these,2,2
these trash,1,1
trash ass,2,2
niggas outta,1,1
outta my,2,2
my stadium,1,1
jesuschrist was,1,1
was straightgt,1,1
straightgt thats,1,1
why the,4,4
the faggots,5,5
faggots killed,1,1
killed him,1,1
him period,1,1
period sonofgodgt,1,1
that niggah,1,1
niggah he,1,1
he so,2,2
so weak,1,1
weak he,1,1
he cant,1,1
cant tell,1,1
tell that,1,1
that you,3,3
a freak,1,1
you claim,1,1
claim macklemore,1,1
macklemore is,1,1
is your,1,1
your favorite,2,2
favorite rapper,1,1
rapper im,1,1
im also,1,1
also assuming,1,1
assuming you,1,1
you watch,2,2
watch the,1,1
the wnba,1,1
wnba on,1,1
on your,5,5
your free,1,1
free time,1,1
time faggot,1,1
rt on,1,1
on nigger,1,1
nigger day,1,1
day we,1,1
we honor,1,1
honor nigger,1,1
nigger traditions,1,1
traditions by,1,1
by not,1,1
not working,1,1
elizabeth is,1,1
a stupid,4,4
stupid hoe,1,1
bitches kill,1,1
kill me,1,1
me thinkin,1,1
thinkin they,1,1
they really,1,1
really got,1,1
got hoes,1,1
hoes lol,2,2
rt any,1,1
any bitch,1,1
bitch who,1,1
who need,1,1
a crowd,1,1
crowd to,1,1
to fight,2,2
fight is,1,1
is clearly,1,1
clearly easily,1,1
easily influenced,1,1
influenced amp,1,1
amp weak,1,1
weak minded,1,1
minded amp,1,1
amp most,1,1
most likely,1,1
likely will,1,1
will commit,1,1
commit suicide,1,1
you kill,1,1
kill all,2,2
all cops,1,1
cops and,1,1
and cracker,1,1
cracker babies,3,3
babies what,1,1
what next,1,1
next black,1,1
black states,1,1
states white,1,1
white states,1,1
states and,1,1
and latino,1,1
latino states,1,1
states isnt,1,1
isnt that,1,1
that moving,1,1
moving backwards,1,1
its this,1,1
this dyke,2,2
dyke chick,1,1
chick cut,1,1
cut hair,1,1
hair in,1,1
the barbershop,1,1
barbershop look,1,1
look just,1,1
like future,1,1
rt are,1,1
you justin,1,1
justin beiber,2,2
beiber because,1,1
because your,1,1
a fucken,1,1
fucken gay,1,1
gay cunt,1,1
lmao let,1,1
let these,1,1
hoes be,3,3
be hoes,2,2
hoes aint,2,2
no savin,1,1
savin nem,1,1
bill smith,1,1
smith dds,1,1
dds mtv,1,1
mtv odb,1,1
odb lgbtq,1,1
lgbtq mma,1,1
mma nfl,1,1
nfl aflcio,1,1
aflcio bitch,1,1
bitch pick,1,1
pick one,1,1
one fucking,1,1
fucking hate,3,3
you i,1,1
i know,6,6
know you,4,4
you proud,1,1
proud but,1,1
but shit,1,1
members of,1,1
of nontraditional,1,1
nontraditional religions,1,1
religions are,1,1
all subhuman,1,1
subhuman trash,1,1
rt nah,1,1
nah i,1,1
hate white,1,1
now since,1,1
since he,1,1
dyke rt,1,1
think he,2,2
he just,1,1
just ended,1,1
ended racism,1,1
hoes dyke,1,1
fucking gay,4,4
gay blacklisted,1,1
blacklisted hoe,1,1
hoe holding,2,2
holding out,1,1
out for,1,1
for tehgodclan,1,1
tehgodclan anyway,1,1
black cops,1,1
cops want,2,1
to kill,6,5
kill white,1,1
white citizens,1,1
citizens spic,1,1
spic cops,1,1
kill anglo,1,1
anglo citizens,1,1
citizens zigeuner,1,1
zigeuner cops,1,1
cops are,1,1
all rapists,1,1
bumped into,1,1
that filed,1,1
filed for,1,1
for sexual,1,1
sexual harassment,1,1
harassment at,1,1
at work,2,2
work against,1,1
a coworker,1,1
coworker i,1,1
aint been,2,2
been so,1,1
so shook,1,1
shook in,1,1
fight me,2,2
me on,1,1
on ur,1,1
ur choice,1,1
choice of,1,1
of game,1,1
game faggot,1,1
faggot see,1,1
see what,2,2
what happens,3,3
rt lmaoooo,1,1
lmaoooo what,1,1
a bunch,4,4
bunch of,5,5
of fags,1,1
humans are,1,1
are evil,1,1
evil man,1,1
man cutting,1,1
cutting tusks,1,1
tusks of,1,1
these beautiful,1,1
beautiful animals,1,1
animals so,1,1
so chinks,1,1
chinks think,1,1
think the,1,1
the get,1,1
get a,6,5
a hard,1,1
hard on,1,1
fucking coon,1,1
yes you,1,1
you do,3,3
do retard,1,1
i wasnt,3,3
wasnt serious,1,1
serious bitch,1,1
bitch bitch,1,1
them niggas,2,2
niggas i,3,3
i named,1,1
named aint,1,1
aint fuccing,1,1
fuccing witcho,1,1
witcho ass,1,1
ass we,1,1
all just,1,1
just making,1,1
making shit,1,1
what ppl,1,1
ppl expect,1,1
expect august,1,1
august aslina,1,1
aslina is,1,1
nig from,1,1
from new,1,1
new orleans,1,1
when it,2,2
it rains,1,1
rains its,1,1
its good,1,1
good go,1,1
go to,7,7
the mall,1,1
mall weather,1,1
weather all,1,1
the coons,2,2
coons be,1,1
be at,1,1
at home,1,1
at this,6,6
this nigger,5,5
nigger ass,4,4
ass nigger,1,1
nigger shit,1,1
shit right,1,1
right here,1,1
thanks for,2,2
for ignoring,1,1
ignoring my,1,1
my texts,1,1
texts fag,1,1
youre all,2,2
all faggot,1,1
faggot fuckheads,1,1
man bitch,1,1
bitch am,1,1
am not,2,2
not gon,2,2
na do,3,3
do a,1,1
a damn,3,3
damn thang,1,1
thang if,1,1
like what,1,1
what i,5,5
got to,4,4
say then,1,1
then unfollow,1,1
a real,7,7
real life,3,3
life faggot,2,2
you ever,1,1
ever fight,1,1
fight another,1,1
another man,1,1
man because,1,1
he fucked,1,1
fucked your,1,1
your girl,2,2
girl you,1,1
just got,2,2
ta take,1,1
take that,1,1
that l,1,1
l like,1,1
man and,2,2
and move,1,1
move on,1,1
i fuckin,1,1
fuckin want,1,1
want outgt,1,1
outgt im,1,1
im tired,1,1
this bullshit,1,1
bullshit faggot,1,1
ass closet,1,1
closet racist,1,1
racist wannabecommunewithoutrailroad,1,1
wannabecommunewithoutrailroad stategt,1,1
stategt cali,1,1
your picture,1,1
picture makes,1,1
you look,7,6
a serious,1,1
serious fag,1,1
fag justsayin,1,1
justsayin lol,1,1
this guy,1,1
guy is,2,2
the biggest,4,4
biggest faggot,3,3
faggot omfg,1,1
yeah so,1,1
so you,5,5
better play,1,1
play with,1,1
me ya,2,2
ya nigger,1,1
will convince,1,1
convince u,1,1
u that,1,1
that is,2,2
a lame,8,6
lame you,1,1
nigger liver,1,1
liver believes,1,1
believes it,1,1
it cuz,1,1
cuz you,2,2
do so,1,1
many filthy,1,1
filthy wetback,1,1
wetback halfbreed,1,1
spic savages,1,1
savages live,1,1
losangeles none,1,1
them have,1,1
right at,1,1
at all,6,6
all to,1,1
kill the,3,3
hope gezus,1,1
gezus gets,1,1
gets shot,1,1
shot in,1,1
in his,3,3
his faggot,1,1
faggot head,1,1
head houston,1,1
houston nbombs,1,1
think all,2,2
the rice,1,1
rice fags,1,1
fags are,2,2
are at,1,1
at mcdonalds,1,1
chase you,1,1
you god,1,1
god damn,2,2
damn faggot,1,1
watch your,2,2
fucking mouth,1,1
mouth you,1,1
you di,2,2
di whore,1,1
whore i,1,1
god thats,1,1
thats a,3,3
a thin,1,1
thin line,1,1
bitch shut,1,1
up goddam,1,1
goddam your,1,1
a slut,1,1
slut bitch,1,1
bitch whore,1,1
whore nigga,1,1
rt in,1,1
the future,1,1
future gay,1,1
gay culture,1,1
culture will,1,1
be considered,1,1
considered cool,1,1
cool by,1,1
by americas,1,1
americas teens,1,1
teens and,1,1
and instead,1,1
instead of,2,2
of wiggers,1,1
wiggers there,1,1
there will,1,1
be straggots,1,1
better pray,1,1
pray i,1,1
dont send,1,1
send your,1,1
your nudes,1,1
nudes out,1,1
out bitch,1,1
true i,2,2
i miss,1,1
miss yall,1,1
yall man,1,1
man yall,1,1
yall are,1,1
are my,1,1
my brothers,1,1
brothers is,1,1
is mikey,1,1
mikey sta,1,1
sta and,1,1
and what,1,1
what about,3,3
the chink,1,1
chink lmfao,1,1
chill ur,1,1
ur pussy,1,1
pussy gay,1,1
gay af,2,2
im literally,1,1
literally laughing,1,1
laughing in,1,1
in shock,1,1
shock amazement,1,1
amazement joy,1,1
joy in,1,1
in just,1,1
just everything,1,1
everything in,1,1
in everything,1,1
everything pop,1,1
pop the,1,1
the champagne,1,1
champagne american,1,1
american queers,1,1
queers we,1,1
have arrived,1,1
wish faggots,1,1
faggots like,3,3
like would,1,1
would stop,1,1
stop making,1,1
making music,1,1
music rack,1,1
rack city,1,1
city was,1,1
was fucking,1,1
fucking awful,1,1
awful get,1,1
get the,6,6
fuck outta,5,5
outta michigan,1,1
rt stfu,2,2
stfu hoe,1,1
hoe rt,1,1
rt im,3,3
im proud,2,1
proud to,2,1
be african,1,1
african american,3,2
american proud,1,1
proud african,1,1
american im,1,1
white racist,1,1
rt no,3,3
no mom,1,1
mom im,1,1
not dramatic,1,1
dramatic immature,1,1
immature i,1,1
i just,9,9
just have,1,1
have fucking,1,1
fucking mental,1,1
mental problems,1,1
problems and,1,1
and youre,1,1
bitch and,6,6
really just,1,1
just want,3,3
some towel,1,1
towel head,1,1
head terrorists,1,1
terrorists already,1,1
already can,1,1
can high,1,1
school be,1,1
be over,1,1
over now,1,1
now please,1,1
rt it,1,1
means youre,1,1
faggot lol,2,2
rt lowkey,1,1
lowkey called,1,1
that faggot,5,5
faggot a,2,2
good morning,2,2
morning to,1,1
to lightskin,1,1
lightskin dyke,1,1
bitches with,2,2
with steven,1,1
steven segal,1,1
segal ponytails,1,1
happppppy bi,1,1
bi lol,1,1
lol niggahs,1,1
niggahs is,1,1
is really,1,1
really in,1,1
in this,6,6
fuck islam,1,1
islam you,1,1
you pigfucking,1,1
pigfucking trash,1,1
trash troll,1,1
rt did,1,1
did u,1,1
u call,1,1
call me,4,4
me a,6,6
said you,3,3
you were,3,3
were acting,1,1
like one,2,2
one so,1,1
just called,1,1
called me,3,3
me one,2,2
one nigga,1,1
nigga shut,2,2
shut up,11,11
up bitch,4,4
faggot respect,1,1
hitler didnt,1,1
didnt finish,1,1
finish it,1,1
it can,1,1
can u,1,1
u if,1,1
if a,2,2
nigger ur,1,1
ur jew,1,1
jew confronts,1,1
confronts u,1,1
u in,1,1
street what,1,1
what then,1,1
are fucking,2,2
fucking retarded,3,3
retarded lol,1,1
my phone,2,2
phone charging,1,1
charging backwards,1,1
backwards retarded,1,1
i do,7,7
do da,1,1
da flow,1,1
flow in,1,1
a temple,1,1
temple today,1,1
today fo,1,1
fo nuttin,1,1
nuttin and,1,1
and dat,1,1
dat jew,1,1
jew wit,1,1
wit the,1,1
the funky,1,1
funky hair,1,1
hair tell,1,1
me i,7,6
i subhuman,1,1
subhuman he,1,1
he tell,1,1
no mo,1,1
mo human,1,1
human den,1,1
den a,2,2
in thenetherlands,1,1
thenetherlands are,1,1
are unwashed,1,1
unwashed trash,1,1
rt chava,1,1
chava needs,1,1
needs to,6,6
to stay,1,1
stay in,1,1
his lane,1,1
lane and,1,1
and keep,1,1
keep sending,1,1
sending gyro,1,1
gyro to,1,1
to hell,1,1
hell you,1,1
want it,2,2
it with,2,2
the big,1,1
big boys,1,1
boys you,1,1
you dirt,1,1
dirt infest,1,1
infest ass,1,1
ass beaner,2,2
faggots are,1,1
are merely,1,1
merely a,1,1
a scientific,1,1
scientific indicator,1,1
indicator that,1,1
that something,1,1
something is,1,1
is wronggt,1,1
wronggt do,1,1
do not,3,3
not celebrate,1,1
celebrate as,1,1
as unique,1,1
unique indiviuals,1,1
indiviuals for,1,1
for they,1,1
are cancergt,1,1
thingsiwillteachmychild how,1,1
how to,5,5
to play,1,1
play deez,1,1
deez niggas,1,1
niggas n,1,1
n bitches,1,1
bitches dat,1,1
dat be,1,1
be snakes,1,1
quit bitching,1,1
bitching faggot,1,1
faggot happy,1,1
happy you,1,1
cant see,1,1
see your,2,2
faggot family,1,1
family cry,1,1
baby little,1,1
little girl,1,1
girl crying,1,1
crying in,1,1
the parking,1,1
parking lot,2,2
lot you,1,1
aint a,2,2
man sissy,1,1
rt ew,1,1
ew shes,1,1
shes so,1,1
so ugly,2,2
ugly who,1,1
who is,3,3
rtin your,1,1
own shit,2,2
shit now,1,1
now pussy,1,1
pussy what,1,1
a joke,3,3
joke youd,1,1
youd end,1,1
end up,2,2
the rest,1,1
rest no,1,1
no show,1,1
show chicken,1,1
chicken shit,1,1
shit mother,1,1
mother fucker,1,1
you guys,2,2
guys do,1,1
do get,1,1
get attacked,1,1
attacked for,1,1
for suppo,1,1
suppo sopa,1,1
sopa bunch,1,1
of di,1,1
di snake,1,1
snake faggots,1,1
no just,1,1
a niggress,1,1
niggress that,1,1
that thinks,1,1
thinks shes,1,1
shes human,1,1
i see,3,3
see a,3,3
a picture,2,2
picture of,3,3
you smoking,1,1
smoking such,1,1
such a,9,9
man of,1,1
of god,1,1
god disgraceful,1,1
disgraceful nig,1,1
nig you,1,1
you sir,1,1
sir are,1,1
are an,3,3
an embarrassment,1,1
ight nigga,1,1
nigga haha,1,1
haha fucking,1,1
fucking queer,6,6
queer has,1,1
has to,2,2
to clear,1,1
clear his,1,1
his schedule,1,1
got every,1,1
every niggah,1,1
niggah lookin,1,1
lookin like,1,1
like dam,1,1
no you,2,2
you ignorant,1,1
ignorant cement,1,1
cement headed,1,1
headed hillbilly,1,1
hillbilly you,1,1
you said,2,2
said taxing,1,1
taxing cant,1,1
cant you,1,1
you fuckin,5,5
fuckin read,1,1
read you,1,1
fucking knob,1,1
knob gobbling,1,1
gobbling douchebag,1,1
sheeple just,1,1
like those,1,1
those racist,1,1
racist sexist,1,1
sexist teabaggerswho,1,1
teabaggerswho just,1,1
just elected,1,1
elected these,1,1
these two,2,2
two old,1,1
old white,1,1
roid rage,1,1
rage much,1,1
much faggot,1,1
go pray,1,1
pray in,2,2
a church,1,1
church or,1,1
or something,4,4
something fag,1,1
fag no,1,1
one cares,1,1
cares about,2,2
your religious,1,1
religious bullshit,1,1
raunchy ass,1,1
ass hoe,3,3
ill do,2,2
do that,3,3
that if,1,1
you agree,1,1
agree to,1,1
take your,1,1
your ethiopian,1,1
ethiopian starvin,1,1
starvin looking,1,1
looking nigger,2,2
to africa,1,1
africa buyfoodlittleguy,1,1
a hurt,1,1
hurt little,1,1
little faggot,4,4
trash me,1,1
trayvonma referred,1,1
referred to,1,1
to zimmerman,1,1
zimmerman as,1,1
a creepy,2,2
cracker racist,1,1
racist thug,1,1
rt beyonc,1,1
beyonc is,1,1
firefighter is,1,1
a job,2,2
job for,1,1
for white,1,1
aint special,1,1
special niglet,1,1
niglet rt,1,1
rt when,4,4
when im,2,2
im chilling,1,1
chilling wit,1,1
wit greg,1,1
greg ppl,1,1
ppl walk,1,1
walk up,1,1
me to,3,2
to ask,1,1
ask me,4,4
take picshatin,1,1
who grow,1,1
grow their,1,1
their own,2,2
own vegetables,1,1
vegetables are,1,1
are nothing,1,1
nothing but,1,1
but common,1,1
common peasant,1,1
peasant trash,1,1
i didnt,1,1
didnt forsake,1,1
forsake all,1,1
all other,1,1
other bitches,1,1
bitches for,1,1
for my,2,2
my wife,1,1
wife to,1,1
be getting,2,2
getting fucked,1,1
fucked on,1,1
on by,1,1
by another,1,1
nigga and,4,4
you know,5,5
know she,1,1
she married,1,1
married you,1,1
ta die,1,1
pennsylvania is,1,1
is white,7,7
and is,1,1
is so,2,2
so are,3,3
all pennsylvanians,1,1
if fleek,1,1
fleek in,1,1
in yo,1,1
yo vocabulary,1,1
vocabulary you,1,1
rt my,5,5
my old,2,2
old man,2,2
man has,1,1
has a,3,3
white galaxy,1,1
galaxy phone,1,1
phone cuz,1,1
cuz hes,1,1
hoes thnk,1,1
thnk they,1,1
they won,1,1
won when,1,1
the nigga,3,2
nigga thats,1,1
thats ridin,1,1
ridin the,1,1
the fence,1,1
fence start,1,1
start givin,1,1
givin them,1,1
them a,1,1
a lil,3,3
lil attention,1,1
attention what,1,1
what u,3,3
u won,1,1
won hoe,1,1
hoe a,1,1
a wishywashy,1,1
wishywashy ass,1,1
nigga oh,1,1
morning coons,1,1
rt while,1,1
while the,1,1
the men,1,1
men will,1,1
will often,1,1
often be,1,1
be rambling,1,1
rambling and,1,1
and retarded,1,1
retarded the,1,1
the women,2,2
women will,1,1
will appear,1,1
appear trashy,1,1
trashy and,1,1
and tipsy,1,1
tipsy lawless,1,1
lawless and,1,1
and lustful,1,1
dont sleep,1,1
sleep on,1,1
on ma,1,1
ma niggah,2,2
niggah chood,1,1
rt its,3,3
its amp,1,1
amp you,1,1
niggas still,1,1
still runnin,1,1
runnin round,1,1
round sayin,1,1
sayin yall,1,1
yall dont,1,1
dont eat,1,1
eat pussy,1,1
pussy yall,1,1
yall must,1,1
be suckin,1,1
suckin dick,1,1
rt dat,1,1
dat bitch,1,1
bitch katy,1,1
katy perry,1,1
perry can,1,1
can suck,2,2
suck skin,1,1
skin off,1,1
off of,2,2
of my,6,6
a new,3,2
new boyfriend,1,1
boyfriend every,1,1
every week,1,1
week tf,1,1
tf you,1,1
you doin,1,1
doin hoe,1,1
really get,2,2
get upset,1,1
upset when,1,1
when my,1,1
my lightskin,1,1
lightskin friends,1,1
friends have,1,1
have another,3,2
another cute,1,1
cute dark,1,1
dark skin,2,2
skin sidekick,1,1
sidekick like,1,1
like im,4,4
im supposed,1,1
supposed to,3,3
only cute,1,1
cute darkie,1,1
darkie u,1,1
u hang,1,1
hang wit,1,1
rt oh,1,1
oh my,1,1
my goodness,1,1
goodness do,1,1
hate chinese,1,1
chinese people,1,1
fucking zipperheads,1,1
wasnt calling,1,1
faggot but,1,1
but you,3,3
are one,1,1
one lol,1,1
just upset,1,1
upset they,1,1
they got,5,4
got faggots,1,1
faggots on,2,2
on this,3,3
this show,2,2
because youre,1,1
my inner,1,1
inner nigger,1,1
coming out,1,1
go back,4,4
to lego,1,1
lego club,1,1
club faggot,1,1
bitch done,1,1
done have,1,1
have it,1,1
to u,2,2
u on,1,1
on sunday,1,1
sunday my,1,1
rt whats,1,1
whats black,1,1
and yellow,1,1
yellow and,1,1
not going,1,1
to win,1,1
win this,1,1
this year,3,3
year wrong,1,1
wrong the,1,1
the answer,1,1
answer is,1,1
is tiger,1,1
tiger woods,1,1
jk id,1,1
id fuck,1,1
fuck a,5,5
a dog,1,1
dog before,1,1
you fish,1,1
fish pussy,1,1
be gone,1,1
gone my,1,1
my nigguh,1,1
dem niggas,1,1
niggas ca,1,1
ca have,1,1
have them,1,1
them white,2,2
white hoes,1,1
hoes i,1,1
i love,9,9
love my,1,1
my beautiful,1,1
beautiful black,1,1
black sistas,1,1
hoe ass,4,4
shes a,3,3
fuck your,4,4
your store,1,1
store bitch,1,1
which one,1,1
these names,1,1
names is,1,1
is more,1,1
more offensive,1,1
offensive kike,1,1
kike wop,1,1
wop kraut,1,1
kraut wetback,1,1
wetback jigaboo,1,1
jigaboo towelhead,1,1
towelhead gook,1,1
gook or,1,1
or redskin,1,1
why does,2,2
does this,1,1
this faggot,4,4
faggot in,2,2
in front,1,1
front of,2,2
get two,1,1
two dozen,1,1
dozen doughnuts,1,1
doughnuts right,1,1
right now,3,3
now get,2,2
fuck on,2,2
dont give,3,3
give a,5,5
a flying,1,1
flying fuck,1,1
fuck what,1,1
a teabagger,3,3
teabagger piece,1,1
of human,1,1
human garbage,1,1
garbage like,1,1
you thinks,1,1
are a,9,8
a jiggaboo,1,1
faggots old,1,1
old people,1,1
people people,1,1
who cant,2,2
cant drive,1,1
drive drunk,1,1
drunk people,1,1
youre just,2,2
just another,1,1
another nigguh,1,1
nope not,1,1
not at,1,1
all but,1,1
but im,5,5
im stuck,1,1
stuck in,1,1
a house,1,1
house full,1,1
of fucking,2,2
niggers help,1,1
help me,1,1
me escape,1,1
okay closet,1,1
closet fag,1,1
someones clearly,1,1
clearly a,1,1
a stinky,1,1
stinky ass,1,1
the end,2,2
end of,1,1
the day,2,2
day they,1,1
they call,1,1
call yo,1,1
yo dumb,1,1
ass monkey,2,2
monkey pickananny,1,1
pickananny hoe,1,1
hoe but,1,1
but u,3,3
u luv,1,1
luv them,1,1
white devils,1,1
i coulda,1,1
coulda said,1,1
said more,1,1
more to,2,2
to tonight,1,1
tonight good,1,1
good seeing,1,1
seeing you,1,1
you fag,5,5
theyre working,1,1
working on,2,2
a bill,1,1
bill to,1,1
to prevent,1,1
prevent retards,1,1
retards from,1,1
from voting,1,1
voting who,1,1
who knew,1,1
knew retards,1,1
retards could,1,1
could vote,1,1
vote things,1,1
things are,1,1
are sta,1,1
make sense,1,1
sense now,2,2
faggot and,3,3
like him,2,2
him im,2,2
im on,1,1
the other,4,4
other side,1,1
side of,1,1
youll make,1,1
make the,2,2
the team,1,1
team them,1,1
niggas trash,1,1
trash lol,1,1
fucking fag,1,1
fag this,1,1
is exactly,1,1
exactly what,2,2
am talking,1,1
about women,1,1
women are,1,1
are pigs,1,1
you call,3,3
call house,1,1
house nigger,2,2
and shes,1,1
shes the,2,2
the racist,1,1
racist fathom,1,1
fathom the,1,1
the hypocrisy,1,1
hypocrisy in,1,1
that statement,1,1
cant trust,1,1
trust niggas,1,1
niggas when,1,1
it come,1,1
come to,4,4
to bitches,1,1
guy complains,1,1
complains to,1,1
me gays,1,1
gays are,1,1
are oversensitive,1,1
oversensitive my,1,1
response and,1,1
and look,1,1
at you,1,1
you complaining,1,1
complaining like,1,1
like little,1,1
little pussy,1,1
pussy waahh,1,1
waahh waahh,1,1
waahh hypocrite,1,1
rt man,3,3
man some,1,1
some lame,1,1
lame niggah,1,1
niggah when,1,1
i find,2,2
find him,1,1
im unfollowing,1,1
unfollowing tf,1,1
tf out,1,1
out his,1,1
his ass,1,1
i made,1,1
made you,1,1
you lunch,1,1
lunch you,1,1
you fat,1,1
fat faggot,1,1
hell naw,2,2
naw he,1,1
he aint,2,2
aint he,1,1
he the,2,2
the star,1,1
star of,1,1
of that,1,1
that team,1,1
team lol,1,1
lol but,2,2
im sure,2,2
sure that,1,1
white honkey,1,1
honkey called,1,1
called him,1,1
him a,3,3
rt smh,1,1
smh nigga,1,1
is mildly,1,1
mildly retarded,1,1
retarded rt,1,1
rt lmfao,2,2
lmfao rt,2,2
if griff,1,1
griff wasnt,1,1
wasnt injuries,1,1
injuries wed,1,1
wed legit,1,1
legit be,1,1
the nig,1,1
nig is,1,1
is fun,1,1
fun to,1,1
to watch,2,2
watch got,1,1
to admit,1,1
admit ebola,1,1
ebola boy,1,1
boy can,1,1
can speak,1,1
speak broken,1,1
broken spanish,1,1
spanish too,1,1
too lol,1,1
hoe on,1,1
on some,3,3
some other,1,1
other shit,1,1
shit bro,1,1
bro rt,1,1
rt and,1,1
and x,1,1
x better,1,1
better rn,1,1
rn that,1,1
that a,1,1
nigga high,1,1
rt can,1,1
can we,1,1
we please,1,1
please stop,2,2
stop talking,1,1
about how,3,3
some scumbag,1,1
scumbag faggots,1,1
faggots mugshot,1,1
mugshot is,1,1
is sexy,1,1
sexy you,1,1
you dumb,2,2
dumb whores,1,1
believe that,1,1
fuckin can,1,1
can punk,1,1
punk nigga,1,1
i wonder,1,1
wonder if,1,1
if that,1,1
that latino,1,1
latino strategy,1,1
strategy is,1,1
is working,1,1
working goper,1,1
goper doubles,1,1
doubles down,1,1
down on,1,1
on wetbacks,1,1
wetbacks but,1,1
but backpedals,1,1
backpedals on,1,1
on shoot,1,1
shoot on,1,1
on sight,1,1
ratchet looking,1,1
not weird,1,1
weird youre,1,1
its comfo,1,1
comfo but,1,1
but niccas,1,1
niccas like,1,1
say comthable,1,1
comthable smh,1,1
rt ann,1,1
ann coulter,1,1
coulter admits,1,1
admits on,1,1
on fox,1,1
fox news,1,1
news that,1,1
that america,1,1
america has,1,1
a negro,2,2
negro problem,1,1
problem crime,1,1
crime tcot,1,1
tcot gettingreal,1,1
rt horrible,2,2
horrible rapper,1,1
rapper tyga,1,1
tyga most,1,1
most trash,1,1
trash rapper,1,1
rapper ever,1,1
ever she,1,1
she want,1,1
want a,2,2
a yellow,2,2
yellow nigga,1,1
nigga corn,1,1
corn on,1,1
the cob,1,1
cob i,1,1
i smacked,1,1
smacked my,1,1
my mom,5,5
mom when,1,1
i heard,1,1
heard him,1,1
fucking with,1,1
with these,3,3
hoes nigga,3,3
nigga dont,2,2
be no,2,2
no dumby,1,1
rt gave,1,1
gave her,2,2
her that,2,2
that move,2,2
move it,2,2
it lil,2,2
lil nigger,3,3
nigger push,2,2
push smh,2,2
rt ching,1,1
ching chong,1,1
his big,1,1
big ass,1,1
ass smile,1,1
smile his,1,1
his eyes,1,1
eyes is,1,1
is chink,1,1
when niggas,1,1
niggas ask,1,1
me where,2,2
hoes at,1,1
nigga fuck,3,3
you lt,1,1
lt these,1,1
aint got,1,1
got no,2,2
no manners,1,1
manners realtalk,1,1
why yall,1,1
yall think,1,1
its ok,1,1
ok to,1,1
and want,1,1
want us,1,1
us to,2,2
be cool,1,1
cool with,1,1
with them,3,3
rt mfs,1,1
mfs still,1,1
the same,9,6
same spot,1,1
spot as,1,1
as yrs,1,1
yrs ago,1,1
ago beefing,1,1
beefing with,1,1
same nighas,1,1
nighas sleeping,1,1
sleeping with,1,1
same hoes,1,1
hoes eating,1,1
eating from,1,1
same restau,1,1
good mernin,1,1
mernin faggots,1,1
who play,1,1
play roleplayinggames,1,1
roleplayinggames are,1,1
are human,1,1
human filth,1,1
filth and,1,1
and dont,1,1
deserve the,1,1
same respect,1,1
respect youd,1,1
youd give,1,1
a mosquito,1,1
mosquito theyre,1,1
theyre soulless,1,1
soulless gutter,1,1
gutter trash,1,1
people get,1,1
get more,2,2
more and,1,1
and more,2,2
more retarded,1,1
retarded everyday,1,1
vinitahegwood can,1,1
can get,3,3
job at,1,1
the naacp,1,1
naacp or,1,1
or as,1,1
as the,2,2
the ag,1,1
ag i,1,1
i hear,2,2
hear they,1,1
they like,2,2
like diversity,1,1
diversity and,1,1
and tolerance,1,1
tolerance as,1,1
as long,2,2
long as,2,2
as you,3,3
cracker tcot,1,1
racist all,1,1
all month,1,1
month fuck,1,1
u honkey,1,1
we should,1,1
should hang,1,1
hang out,1,1
out ovenjew,1,1
ovenjew have,1,1
lot in,1,1
in common,1,1
common people,1,1
people waste,1,1
waste time,1,1
time on,1,1
on nigs,1,1
nigs jews,1,1
jews r,1,1
r r,1,1
r problem,1,1
fucking block,1,1
block your,1,1
white ass,2,2
ass because,1,1
you try,1,1
to start,1,1
start shit,1,1
shit like,3,3
queer so,1,1
so fuck,1,1
you nigga,2,2
up faggot,3,3
the eye,1,1
eye of,1,1
trash hurricane,1,1
hurricane milwaukie,1,1
milwaukie or,1,1
or where,1,1
where people,1,1
people use,1,1
use bikes,1,1
bikes bc,1,1
bc of,1,1
of duis,1,1
duis not,1,1
not to,1,1
to save,1,1
save the,1,1
the environment,1,1
roses be,1,1
be red,1,1
red orchids,1,1
orchids be,1,1
be bigger,1,1
bigger donts,1,1
donts tell,1,1
tell yo,1,1
yo daddy,1,1
daddy you,1,1
fuckin a,1,1
nigger vddie,1,1
hoe dont,2,2
dont tweet,1,1
tweet me,1,1
like reg,1,1
reg memphistn,1,1
memphistn trash,1,1
trash we,1,1
we got,2,2
got them,1,1
them everywhere,1,1
boringamphack allah,1,1
allah and,1,1
and mohamed,1,1
mohamed are,1,1
are also,1,1
also against,1,1
against fags,1,1
fags please,1,1
please mention,1,1
mention them,1,1
them as,1,1
as well,1,1
well did,1,1
did god,1,1
god take,1,1
take away,1,1
away your,1,1
your balls,1,1
balls as,1,1
as punishment,1,1
if racial,1,1
racial minorities,1,1
minorities werent,1,1
werent criminally,1,1
criminally inclined,1,1
inclined they,1,1
they wouldnt,1,1
wouldnt have,1,1
have so,1,1
so much,2,2
much to,1,1
